,uid,iid,r_ui,est,details
3370,yameeka,2235,8.0,4.821233445513665,{'was_impossible': False}
3371,Arkan4ik,6045,7.0,7.845388676442329,{'was_impossible': False}
3372,shouAdZ_MAL,35241,9.0,8.117795446789511,{'was_impossible': False}
3373,VR-Yan,32673,9.0,8.504623777817597,{'was_impossible': False}
3374,Nishi_Chan,12049,5.0,8.949198695750166,{'was_impossible': False}
3375,MysticMimi,1029,7.0,7.19200682751428,{'was_impossible': False}
3376,aincrad17,21659,6.0,8.12791860229914,{'was_impossible': False}
3377,AlfaArifaldi,20507,8.0,8.116673026600024,{'was_impossible': False}
3378,Missu,33222,7.0,6.938465319403841,{'was_impossible': False}
3379,Angelkappa,1729,9.0,7.291743368241645,{'was_impossible': False}
3380,jasminek,2167,9.0,8.068360917747734,{'was_impossible': False}
3381,godT,478,8.0,8.324846957412628,{'was_impossible': False}
3382,Croissant07,1210,9.0,9.220351722966921,{'was_impossible': False}
3383,NanoRyuusei,9656,8.0,9.027372897108327,{'was_impossible': False}
3384,Terrorking,16169,7.0,5.592287374081319,{'was_impossible': False}
3385,Shouichirou,15195,9.0,7.711978998320618,{'was_impossible': False}
3386,Aabo0,6372,10.0,8.852938936698397,{'was_impossible': False}
3387,ziomalos,1890,7.0,6.703167794085103,{'was_impossible': False}
3388,elijha,59,7.0,5.805733150601993,{'was_impossible': False}
3389,radu4,82,8.0,8.123811744892532,{'was_impossible': False}
3390,AAV-Afro-Unit,949,6.0,7.5169846009322185,{'was_impossible': False}
3391,Hanabi33,18679,7.0,8.879857003625162,{'was_impossible': False}
3392,Sousara,25157,5.0,3.1373453613417306,{'was_impossible': False}
3393,Yuzuku,30307,7.0,5.737503951582498,{'was_impossible': False}
3394,penquguu,28121,9.0,8.910879870280768,{'was_impossible': False}
3395,Kanoe-san,5593,7.0,7.439656387709269,{'was_impossible': False}
3396,ExtremeLight,4224,8.0,7.475471368048319,{'was_impossible': False}
3397,Fire__Phoenix,28981,6.0,5.823179103312919,{'was_impossible': False}
3398,Dhark017,813,8.0,7.461351029476649,{'was_impossible': False}
3399,Chippy11,2398,6.0,6.971823436606494,{'was_impossible': False}
3400,Arakello,8937,7.0,6.3638320214695785,{'was_impossible': False}
3401,Lyouts,9471,8.0,6.6977951514996725,{'was_impossible': False}
3402,Annnnnt,6594,9.0,8.661179653715944,{'was_impossible': False}
3403,Melita_H,17265,8.0,7.809078219572255,{'was_impossible': False}
3404,Lavuco,5162,10.0,9.009817541204773,{'was_impossible': False}
3405,Muga,1299,7.0,6.9053702333194416,{'was_impossible': False}
3406,Elaclairee,19363,7.0,8.229016581997692,{'was_impossible': False}
3407,Pururut-sama,15117,6.0,7.301257335487836,{'was_impossible': False}
3408,xacthashtag,264,6.0,7.156591709213862,{'was_impossible': False}
3409,Fingerkisses,469,7.0,6.6954911651385665,{'was_impossible': False}
3410,little_grey,21659,10.0,7.896138953582782,{'was_impossible': False}
3411,karnagecake,9513,7.0,5.396598182802474,{'was_impossible': False}
3412,RnD,240,8.0,7.9470366030666515,{'was_impossible': False}
3413,Kuro99,11061,9.0,10.0,{'was_impossible': False}
3414,Phlanel,8063,6.0,7.43191981301719,{'was_impossible': False}
3415,Shouichirou,34349,7.0,7.289901008259808,{'was_impossible': False}
3416,haibane2000,5690,8.0,8.330641860445873,{'was_impossible': False}
3417,Mottely,11061,8.0,8.105409540464528,{'was_impossible': False}
3418,Duer,6702,9.0,6.944457436638148,{'was_impossible': False}
3419,Ramen918,20159,9.0,7.78356925613453,{'was_impossible': False}
3420,And24,22189,7.0,7.624681960941985,{'was_impossible': False}
3421,Takala,11491,8.0,7.441385680545654,{'was_impossible': False}
3422,Usui-Nero,11769,7.0,7.201127907882889,{'was_impossible': False}
3423,ziomalos,3470,8.0,7.523328301212423,{'was_impossible': False}
3424,Number_8,16005,9.0,8.485159673492106,{'was_impossible': False}
3425,Kuro99,15775,10.0,7.6212953079123675,{'was_impossible': False}
3426,czerkill,33031,9.0,8.169911227539174,{'was_impossible': False}
3427,sofia_,800,10.0,8.470965684838633,{'was_impossible': False}
3428,TKHilton,32281,8.0,9.055179269296426,{'was_impossible': False}
3429,doggyguard,4186,7.0,7.261327474284159,{'was_impossible': False}
3430,GenerationMe,20847,8.0,8.083862153116879,{'was_impossible': False}
3431,yameeka,14749,3.0,4.412853451550951,{'was_impossible': False}
3432,Agaters,1575,10.0,8.958834888838828,{'was_impossible': False}
3433,draiol,123,8.0,7.132055926552502,{'was_impossible': False}
3434,Hota-chan,26023,7.0,6.767485663230862,{'was_impossible': False}
3435,Sylethom,33433,6.0,6.813900422168183,{'was_impossible': False}
3436,Kanoe-san,18,8.0,7.164713348380825,{'was_impossible': False}
3437,iva_556,226,9.0,7.565136298717277,{'was_impossible': False}
3438,taps88,20,7.0,8.72512938865254,{'was_impossible': False}
3439,PIT263,16916,8.0,7.782807752320127,{'was_impossible': False}
3440,Rogernarok,32863,7.0,5.912659658774307,{'was_impossible': False}
3441,-weilyem-,15225,8.0,8.7627239959841,{'was_impossible': False}
3442,MasterOfElements,5116,7.0,7.513170748769252,{'was_impossible': False}
3443,TheSadisticGod,23153,7.0,5.787061566237588,{'was_impossible': False}
3444,Lyouts,32282,8.0,7.683824331564274,{'was_impossible': False}
3445,shouAdZ_MAL,31715,9.0,8.626943158149906,{'was_impossible': False}
3446,Demonssidekick,34881,7.0,6.591152523962787,{'was_impossible': False}
3447,RaZhar,1210,8.0,8.270495784839486,{'was_impossible': False}
3448,Terrorking,20555,5.0,5.037011409907887,{'was_impossible': False}
3449,ziomalos,4744,7.0,6.224227471859721,{'was_impossible': False}
3450,lightofzeref,245,9.0,8.53772720678511,{'was_impossible': False}
3451,Cypherkitty,482,6.0,6.74349090076935,{'was_impossible': False}
3452,TryhardCat,34480,8.0,7.626157514693633,{'was_impossible': False}
3453,shrouddd,7724,8.0,6.267183193738354,{'was_impossible': False}
3454,lednera,2494,9.0,6.244961925082687,{'was_impossible': False}
3455,Usui-Nero,27629,6.0,7.129035078050702,{'was_impossible': False}
3456,-Axel-,1818,10.0,8.288767143311361,{'was_impossible': False}
3457,Cloudiez,34374,8.0,7.471242662757614,{'was_impossible': False}
3458,_P4NS1LUUU_,14527,9.0,7.339951839420201,{'was_impossible': False}
3459,Gabi666,3616,5.0,6.861235925394208,{'was_impossible': False}
3460,Sylethom,20507,6.0,7.930028338695423,{'was_impossible': False}
3461,TryhardCat,30347,9.0,8.401015656949658,{'was_impossible': False}
3462,EnvitChan,1604,6.0,10.0,{'was_impossible': False}
3463,emon_d_ronin,29803,7.0,8.043403250294029,{'was_impossible': False}
3464,PIT263,32869,7.0,6.798485589399573,{'was_impossible': False}
3465,Bookieson,2923,6.0,7.193194820198269,{'was_impossible': False}
3466,Jorbeany,12679,5.0,5.701964763337749,{'was_impossible': False}
3467,czerkill,18247,9.0,7.8247056355311235,{'was_impossible': False}
3468,AFilthyWeeb,24751,9.0,7.305463274218388,{'was_impossible': False}
3469,nenetm,3712,6.0,6.369041846044514,{'was_impossible': False}
3470,SYELchan,8246,9.0,8.83240890493253,{'was_impossible': False}
3471,Snuffaluffagus,906,8.0,7.254156872378515,{'was_impossible': False}
3472,Lord0Link,9922,6.0,6.664467337275246,{'was_impossible': False}
3473,visualanimes,8861,6.0,6.641833489178512,{'was_impossible': False}
3474,koreanwalker,6772,8.0,6.995940355979601,{'was_impossible': False}
3475,Revan67,969,8.0,7.905148545126217,{'was_impossible': False}
3476,2Moro,1533,5.0,4.836390825013814,{'was_impossible': False}
3477,Gabi666,3901,9.0,8.164169548601791,{'was_impossible': False}
3478,ziomalos,32937,9.0,7.979809742975493,{'was_impossible': False}
3479,ooribaba_mama,897,5.0,5.6740264175042405,{'was_impossible': False}
3480,Akila,5277,8.0,9.089327470600425,{'was_impossible': False}
3481,AkumaDaisy,13667,7.0,7.412510541703411,{'was_impossible': False}
3482,Ura,63,6.0,4.992661190233816,{'was_impossible': False}
3483,Black_Swanny,22135,8.0,8.638544397580581,{'was_impossible': False}
3484,sothoth,3701,9.0,7.742645776242115,{'was_impossible': False}
3485,ohmyL202,34467,7.0,7.908917241968133,{'was_impossible': False}
3486,chichubaby,249,9.0,8.856544870078217,{'was_impossible': False}
3487,akieL031,4224,10.0,9.7212613405565,{'was_impossible': False}
3488,nekocink,3652,10.0,7.940832264888552,{'was_impossible': False}
3489,TNinja,53,7.0,7.2417977900841715,{'was_impossible': False}
3490,gait_man,16001,7.0,8.131175133510379,{'was_impossible': False}
3491,Chippy11,889,10.0,8.195262584842324,{'was_impossible': False}
3492,czerkill,32603,9.0,7.889946771104919,{'was_impossible': False}
3493,lerkurio,442,6.0,6.584543789933497,{'was_impossible': False}
3494,shanoliu,21167,4.0,6.016406534420876,{'was_impossible': False}
3495,Croissant07,1361,9.0,7.361269184854456,{'was_impossible': False}
3496,sparc,6213,7.0,6.635455473437605,{'was_impossible': False}
3497,valerio1232,20045,5.0,6.588879210087065,{'was_impossible': False}
3498,pedoQear,21855,8.0,8.355150284460123,{'was_impossible': False}
3499,Phlanel,3457,6.0,6.774853188191433,{'was_impossible': False}
3500,GasteLLo,12445,4.0,6.060871257521137,{'was_impossible': False}
3501,Kasugunai,3820,6.0,7.563795754863461,{'was_impossible': False}
3502,NemesisHQ,28223,8.0,8.695630813682161,{'was_impossible': False}
3503,shamanmiyo,14345,6.0,6.046651303552428,{'was_impossible': False}
3504,kamijoan,33263,9.0,7.712120956167804,{'was_impossible': False}
3505,ziomalos,10119,8.0,7.7522207053198,{'was_impossible': False}
3506,reira,6098,8.0,7.749451293535785,{'was_impossible': False}
3507,Klains,4155,8.0,7.6456267894112075,{'was_impossible': False}
3508,Logic,30831,7.0,5.854518938498983,{'was_impossible': False}
3509,2Moro,12189,6.0,9.089152586120727,{'was_impossible': False}
3510,Hota-chan,350,7.0,6.020716812072892,{'was_impossible': False}
3511,sparc,36038,6.0,7.0424932158334315,{'was_impossible': False}
3512,reira,8129,10.0,7.936346696943892,{'was_impossible': False}
3513,reira,853,10.0,9.209731186772665,{'was_impossible': False}
3514,xacthashtag,30,9.0,6.594285275933605,{'was_impossible': False}
3515,espada13,9331,8.0,7.41081325689451,{'was_impossible': False}
3516,Ura,16706,8.0,7.908225271470697,{'was_impossible': False}
3517,propheaker,2684,7.0,6.105506147946293,{'was_impossible': False}
3518,DemonQuincy,5356,8.0,7.030230463635544,{'was_impossible': False}
3519,Takara94,34902,9.0,8.277487963135215,{'was_impossible': False}
3520,Botanchan,16,10.0,7.96918287420764,{'was_impossible': False}
3521,GenerationMe,18689,9.0,8.446259008633941,{'was_impossible': False}
3522,KurokawaRyou,3455,8.0,7.15287635207233,{'was_impossible': False}
3523,GasteLLo,11743,6.0,6.292377877967663,{'was_impossible': False}
3524,DragonKL26,34086,8.0,6.323227924744822,{'was_impossible': False}
3525,Ishin,16524,7.0,7.33286698829552,{'was_impossible': False}
3526,Ishin,416,7.0,7.308781138427171,{'was_impossible': False}
3527,jimbo1023,1371,7.0,7.839087955800772,{'was_impossible': False}
3528,naki,9926,8.0,8.365817897850805,{'was_impossible': False}
3529,moimat,20033,7.0,5.94070405207826,{'was_impossible': False}
3530,Mihoshi,326,9.0,6.9056067278087365,{'was_impossible': False}
3531,propheaker,405,8.0,4.94586546261742,{'was_impossible': False}
3532,LeonoraLibra,3841,6.0,8.897577739594219,{'was_impossible': False}
3533,acseraphin,384,7.0,6.59680262070663,{'was_impossible': False}
3534,Uhoyaranaika,10790,6.0,8.137771294168461,{'was_impossible': False}
3535,akisame__,6045,8.0,6.931719674464611,{'was_impossible': False}
3536,bart_j,11813,9.0,6.592453486170577,{'was_impossible': False}
3537,bluegummiworms,15883,8.0,7.403319731786684,{'was_impossible': False}
3538,Shalzhatar,9617,8.0,7.978012595896509,{'was_impossible': False}
3539,ziomalos,177,8.0,6.979436000959503,{'was_impossible': False}
3540,Jables2121,18115,8.0,9.179699731499175,{'was_impossible': False}
3541,ArdeZK,2166,7.0,6.037038366335521,{'was_impossible': False}
3542,RoboleX,16518,7.0,5.853984844231427,{'was_impossible': False}
3543,Antarael,155,7.0,5.902699900053804,{'was_impossible': False}
3544,Nanan-tyan787,11123,10.0,9.92998040152002,{'was_impossible': False}
3545,FyuriasNova,1237,9.0,8.77543063950277,{'was_impossible': False}
3546,Xellos88,18507,7.0,5.894181950259119,{'was_impossible': False}
3547,Stunnakun,19111,8.0,6.848747716715426,{'was_impossible': False}
3548,pedoQear,13535,8.0,8.014690713084484,{'was_impossible': False}
3549,RaijinKiba,6747,7.0,7.1880914998310725,{'was_impossible': False}
3550,NemesisHQ,29095,9.0,8.69839260393081,{'was_impossible': False}
3551,xDivinityXD,10893,8.0,7.31198913682229,{'was_impossible': False}
3552,Stunnakun,13659,7.0,6.37073561185776,{'was_impossible': False}
3553,Friddan,17074,9.0,8.236413618357531,{'was_impossible': False}
3554,Capt_Bob,15315,7.0,5.340946034170535,{'was_impossible': False}
3555,espada13,1735,7.0,8.367959377327876,{'was_impossible': False}
3556,jimbo1023,6572,9.0,8.257186662576665,{'was_impossible': False}
3557,DepressedTsukasa,343,7.0,7.283570372324654,{'was_impossible': False}
3558,koreanwalker,540,7.0,7.718013450362095,{'was_impossible': False}
3559,RoboleX,6205,7.0,5.7811340364786945,{'was_impossible': False}
3560,Cowboy_Tanaka,9065,7.0,8.177637379021018,{'was_impossible': False}
3561,Chemical_Undead,3429,6.0,5.414606731157368,{'was_impossible': False}
3562,DukeofMurk,482,8.0,5.810066248183705,{'was_impossible': False}
3563,Knighty,11757,8.0,7.647652506573526,{'was_impossible': False}
3564,Koenie,33263,6.0,6.117336362591581,{'was_impossible': False}
3565,yeTeh,31338,4.0,6.105621155174101,{'was_impossible': False}
3566,Fayt,1887,10.0,6.335467152513877,{'was_impossible': False}
3567,TimmoL,4725,8.0,8.026445247778739,{'was_impossible': False}
3568,reira,18153,8.0,8.896336992815062,{'was_impossible': False}
3569,Kinuye,21855,7.0,8.72819644526071,{'was_impossible': False}
3570,wiseowl,875,9.0,6.772942188147209,{'was_impossible': False}
3571,Pururut-sama,2167,9.0,8.255212474886898,{'was_impossible': False}
3572,Mewfeuille,320,10.0,7.65924516797757,{'was_impossible': False}
3573,Caslanthe,14515,4.0,5.484597789010661,{'was_impossible': False}
3574,gait_man,10490,7.0,7.614032492609265,{'was_impossible': False}
3575,xDivinityXD,23037,10.0,7.233007159572279,{'was_impossible': False}
3576,AFilthyWeeb,4884,4.0,7.230830981536277,{'was_impossible': False}
3577,Lord0Link,12467,6.0,7.265065396117863,{'was_impossible': False}
3578,OtakuHipster,16742,8.0,5.818352779733116,{'was_impossible': False}
3579,Terrorking,34451,8.0,7.464102597439487,{'was_impossible': False}
3580,pablomc,30544,8.0,7.208130814878921,{'was_impossible': False}
3581,Duer,10801,6.0,6.8692751911134815,{'was_impossible': False}
3582,Black_Dragon85,121,7.0,7.755243467642544,{'was_impossible': False}
3583,Sakyosa,19815,9.0,8.305570859243018,{'was_impossible': False}
3584,6syn6,9989,9.0,8.973742989410617,{'was_impossible': False}
3585,Luica,21177,8.0,7.2323465065511945,{'was_impossible': False}
3586,CoyBoy,1535,10.0,9.347986010046338,{'was_impossible': False}
3587,Baron-McQueso,14123,8.0,7.757292136624336,{'was_impossible': False}
3588,Seera-fi,19855,6.0,7.018852348877845,{'was_impossible': False}
3589,WaHwA,27831,5.0,4.736263325114061,{'was_impossible': False}
3590,ziomalos,15313,6.0,6.123133617358712,{'was_impossible': False}
3591,G_Alex,1222,7.0,7.572777408254158,{'was_impossible': False}
3592,Luica,12467,7.0,7.887049913111387,{'was_impossible': False}
3593,littlecat101,101,8.0,7.227377507863821,{'was_impossible': False}
3594,KingdomLady,6956,8.0,8.420226102803912,{'was_impossible': False}
3595,Joolee,25777,10.0,8.533952178176568,{'was_impossible': False}
3596,Luica,119,6.0,7.08539093196954,{'was_impossible': False}
3597,yameeka,2508,7.0,6.518208873067451,{'was_impossible': False}
3598,Kanoe-san,60,7.0,5.91808623146689,{'was_impossible': False}
3599,czerkill,26023,9.0,8.708417500150501,{'was_impossible': False}
3600,Shi_a,3588,6.0,7.0545859295373425,{'was_impossible': False}
3601,xKunek,11077,8.0,7.965281302781005,{'was_impossible': False}
3602,goldygold,4224,10.0,9.694691380409406,{'was_impossible': False}
3603,Wesley36,1726,7.0,7.731822807040457,{'was_impossible': False}
3604,AnotherWish,14027,3.0,5.894869744208008,{'was_impossible': False}
3605,Yakuhl,30015,10.0,7.69646649074889,{'was_impossible': False}
3606,daimonass,6408,8.0,7.456749360843691,{'was_impossible': False}
3607,Damael,404,5.0,7.4407396985536955,{'was_impossible': False}
3608,Fire__Phoenix,4948,8.0,7.720791279109111,{'was_impossible': False}
3609,Breaker_MFC,1222,6.0,6.291100149629165,{'was_impossible': False}
3610,Jables2121,15379,8.0,7.642161846990765,{'was_impossible': False}
3611,arayuki,11761,7.0,8.132489487738,{'was_impossible': False}
3612,DarksideLawliet,32189,10.0,6.612355142361386,{'was_impossible': False}
3613,karin-yuzuki,2923,10.0,8.692074129058506,{'was_impossible': False}
3614,EvilAEC,2476,1.0,4.085726481576469,{'was_impossible': False}
3615,Li2HT,31240,8.0,9.282256604953707,{'was_impossible': False}
3616,Century_Orion,28069,8.0,8.409630731585782,{'was_impossible': False}
3617,bini,3299,10.0,7.228586292845292,{'was_impossible': False}
3618,xOlciq,4789,9.0,9.112274826904233,{'was_impossible': False}
3619,Kohtachi,5,9.0,7.945599887941744,{'was_impossible': False}
3620,Arshya,11061,10.0,9.669565585191952,{'was_impossible': False}
3621,Vla,731,9.0,7.60511850939458,{'was_impossible': False}
3622,apimpinellia,20,3.0,5.086886514554129,{'was_impossible': False}
3623,Dante_Sword_,1566,10.0,8.59857321496744,{'was_impossible': False}
3624,zakhan,19151,6.0,7.018203281974011,{'was_impossible': False}
3625,xDivinityXD,1017,10.0,9.17863783684487,{'was_impossible': False}
3626,SisselMarston,17121,6.0,7.11202282572566,{'was_impossible': False}
3627,Vanroy17,4437,8.0,7.746843947610363,{'was_impossible': False}
3628,Bryce-kun,389,9.0,8.498684796957406,{'was_impossible': False}
3629,Luica,28623,8.0,7.329809276634631,{'was_impossible': False}
3630,Joolee,6736,7.0,6.860006180972325,{'was_impossible': False}
3631,Caslanthe,32948,9.0,6.950879227764305,{'was_impossible': False}
3632,Ascension,4725,10.0,9.42875783790467,{'was_impossible': False}
3633,Ishin,12365,9.0,9.144663726443904,{'was_impossible': False}
3634,shiroihikari,1,8.0,7.376461113734033,{'was_impossible': False}
3635,ziomalos,31370,6.0,6.554414156788637,{'was_impossible': False}
3636,TheNamesReece,25777,9.0,8.608887853582619,{'was_impossible': False}
3637,nanko2006,4744,8.0,8.510363368303457,{'was_impossible': False}
3638,SoulEater29,13759,10.0,9.26207190238833,{'was_impossible': False}
3639,Paradigme,2966,9.0,7.772452307653217,{'was_impossible': False}
3640,Duer,509,7.0,6.456632290130771,{'was_impossible': False}
3641,OtakuHipster,5,8.0,9.860658823524636,{'was_impossible': False}
3642,Boethia,10568,9.0,7.823516498292833,{'was_impossible': False}
3643,KingdomLady,273,5.0,8.408256026128216,{'was_impossible': False}
3644,xacthashtag,30383,6.0,5.700610752146617,{'was_impossible': False}
3645,crimsonking12,356,6.0,7.90933039679188,{'was_impossible': False}
3646,Starcx,14741,6.0,7.519894819060433,{'was_impossible': False}
3647,VanGreen,4382,8.0,6.264904854121309,{'was_impossible': False}
3648,-_RyLaN-_,31404,3.0,6.733123159345803,{'was_impossible': False}
3649,FrozunLightning,223,10.0,7.689029930067472,{'was_impossible': False}
3650,And24,918,8.0,8.673771303568042,{'was_impossible': False}
3651,ziomalos,8361,7.0,7.182578375510696,{'was_impossible': False}
3652,naki,6114,10.0,8.748421933944872,{'was_impossible': False}
3653,sansZero,28851,10.0,8.893523237428276,{'was_impossible': False}
3654,GabryBon,21855,8.0,6.764524056089657,{'was_impossible': False}
3655,Auriolus,7785,8.0,7.572601914856816,{'was_impossible': False}
3656,TryhardCat,18507,6.0,7.802737651696901,{'was_impossible': False}
3657,Sesit,3702,9.0,7.9635945733871765,{'was_impossible': False}
3658,WaHwA,10588,6.0,5.762782910281372,{'was_impossible': False}
3659,Vla,1251,6.0,7.23158172167212,{'was_impossible': False}
3660,WaHwA,12431,7.0,5.938678506122006,{'was_impossible': False}
3661,corvuscora,1689,4.0,8.309558278209881,{'was_impossible': False}
3662,Hawka88,28851,10.0,8.630750491070074,{'was_impossible': False}
3663,EnWeee,10258,7.0,6.771460689146751,{'was_impossible': False}
3664,Jorbeany,6201,4.0,5.014036194228716,{'was_impossible': False}
3665,Duer,30782,5.0,6.14936576077651,{'was_impossible': False}
3666,Arakello,80,6.0,6.224501997415399,{'was_impossible': False}
3667,tanomi,478,8.0,7.463259552124035,{'was_impossible': False}
3668,Zed_Astaroth,31621,4.0,4.886646185231139,{'was_impossible': False}
3669,elijha,9513,8.0,8.772688369707755,{'was_impossible': False}
3670,davonta,777,9.0,9.258473222914006,{'was_impossible': False}
3671,6syn6,228,9.0,7.895169139710912,{'was_impossible': False}
3672,Sesit,5356,6.0,6.1933887180148055,{'was_impossible': False}
3673,Fire__Phoenix,5682,7.0,8.830652885448,{'was_impossible': False}
3674,Minrae,24439,9.0,7.542622701969804,{'was_impossible': False}
3675,scienta,5940,6.0,7.60753699130386,{'was_impossible': False}
3676,Hota-chan,8888,8.0,7.404616793471179,{'was_impossible': False}
3677,MistyBlue1,122,7.0,8.652804652317826,{'was_impossible': False}
3678,Lord0Link,16512,7.0,6.511433298219493,{'was_impossible': False}
3679,Cinx,11577,8.0,8.11273829519655,{'was_impossible': False}
3680,Char-Chan,29831,8.0,7.369222836308929,{'was_impossible': False}
3681,Shouichirou,10547,7.0,6.9683230985480815,{'was_impossible': False}
3682,AAV-Afro-Unit,790,6.0,7.096744342569227,{'was_impossible': False}
3683,NaturalPhenomena,3503,8.0,7.425085529005163,{'was_impossible': False}
3684,yameeka,16742,5.0,6.441372764541691,{'was_impossible': False}
3685,Luica,33926,7.0,7.717379180106031,{'was_impossible': False}
3686,Rafaduck,356,6.0,6.854853123555564,{'was_impossible': False}
3687,Ishin,269,9.0,8.485415188990164,{'was_impossible': False}
3688,Stunnakun,9041,6.0,5.834090557222622,{'was_impossible': False}
3689,Paradigme,22265,7.0,5.705072784588054,{'was_impossible': False}
3690,Terrorking,30296,5.0,6.00187373670595,{'was_impossible': False}
3691,tanomi,22319,10.0,7.935613319943522,{'was_impossible': False}
3692,SYELchan,1218,7.0,7.491421770352062,{'was_impossible': False}
3693,LittleHat,15687,8.0,7.1934936584637565,{'was_impossible': False}
3694,aincrad17,269,8.0,8.414200964980266,{'was_impossible': False}
3695,john_silvermoon,269,7.0,7.999820641928988,{'was_impossible': False}
3696,RoboleX,6973,8.0,6.468177438912833,{'was_impossible': False}
3697,shanoliu,10163,8.0,7.238324238794753,{'was_impossible': False}
3698,sumikk0,256,7.0,8.27901577898198,{'was_impossible': False}
3699,Shouichirou,6793,8.0,7.321598231090531,{'was_impossible': False}
3700,COpeter,1080,8.0,6.591727965761386,{'was_impossible': False}
3701,Edibleuphoria,11887,6.0,7.0929983732565764,{'was_impossible': False}
3702,ThePinkFurby,1565,6.0,7.511613796053222,{'was_impossible': False}
3703,Luica,3299,8.0,7.917410184893611,{'was_impossible': False}
3704,Tortoso4325,1735,7.0,6.819757504407244,{'was_impossible': False}
3705,cutepup,35120,8.0,5.927873318260482,{'was_impossible': False}
3706,tanomi,22101,8.0,7.652276956260429,{'was_impossible': False}
3707,Strohhutpiratin,226,6.0,6.843681980015368,{'was_impossible': False}
3708,Angelkappa,5675,8.0,6.763492944895376,{'was_impossible': False}
3709,Mor3ndo,759,9.0,7.9275068596591485,{'was_impossible': False}
3710,Melita_H,24231,7.0,6.863790441174803,{'was_impossible': False}
3711,boro_sjp,3588,9.0,7.876903277993369,{'was_impossible': False}
3712,Iandaar,16894,9.0,9.561847295177095,{'was_impossible': False}
3713,Shouichirou,8756,7.0,7.472547017120115,{'was_impossible': False}
3714,reira,12189,10.0,8.97008248125281,{'was_impossible': False}
3715,COpeter,21,8.0,7.30554274573412,{'was_impossible': False}
3716,naki,60,8.0,8.135269524486157,{'was_impossible': False}
3717,Appeltaart4laajf,21,1.0,6.59537191816043,{'was_impossible': False}
3718,shinaxsheen,63,10.0,7.4004252718502785,{'was_impossible': False}
3719,KurokawaRyou,31091,8.0,6.965787819958754,{'was_impossible': False}
3720,Shouichirou,34412,6.0,7.17279196630785,{'was_impossible': False}
3721,niintysix,17074,8.0,8.866740502541811,{'was_impossible': False}
3722,MitchellMi,32182,8.0,7.603241197495118,{'was_impossible': False}
3723,GabryBon,16067,7.0,7.434599632353808,{'was_impossible': False}
3724,MUJ97,12445,9.0,8.445192203318904,{'was_impossible': False}
3725,Viendo,4752,8.0,7.431574980326187,{'was_impossible': False}
3726,AnotherWish,18179,9.0,7.8105420147693785,{'was_impossible': False}
3727,LongLimbs,22199,5.0,7.254213981793516,{'was_impossible': False}
3728,Vanroy17,19775,9.0,8.543911183933112,{'was_impossible': False}
3729,kaneng25,3455,9.0,7.852835175195064,{'was_impossible': False}
3730,reira,2246,10.0,9.318919728679308,{'was_impossible': False}
3731,Hawka88,18851,5.0,7.075593251918159,{'was_impossible': False}
3732,Hota-chan,20449,5.0,6.120506714860605,{'was_impossible': False}
3733,MUJ97,31848,7.0,6.612977779920249,{'was_impossible': False}
3734,ThePKNess,6880,10.0,8.116307790470648,{'was_impossible': False}
3735,snowgirl911,430,2.0,9.189826187639213,{'was_impossible': False}
3736,BlizzRano,442,8.0,7.141730844849591,{'was_impossible': False}
3737,Ishin,245,9.0,8.742752620653604,{'was_impossible': False}
3738,COpeter,168,8.0,7.283978628286679,{'was_impossible': False}
3739,magnetic-ai,149,10.0,7.152262429060311,{'was_impossible': False}
3740,taps88,6,8.0,8.227749815430661,{'was_impossible': False}
3741,Ishikawa_Angga,4382,9.0,8.248258826253709,{'was_impossible': False}
3742,ctrlkun,7902,7.0,7.195782156198133,{'was_impossible': False}
3743,LeonoraLibra,1118,7.0,8.870128985544355,{'was_impossible': False}
3744,ryuK-,195,6.0,6.7300479135803,{'was_impossible': False}
3745,bikasuishin,1642,3.0,5.337099186959149,{'was_impossible': False}
3746,Nishi_Chan,4898,10.0,10.0,{'was_impossible': False}
3747,Black_Flower_1,31933,5.0,5.604189836310317,{'was_impossible': False}
3748,Hota-chan,25117,5.0,6.243096054426205,{'was_impossible': False}
3749,Elijah04,20583,9.0,8.619553788044785,{'was_impossible': False}
3750,Shouichirou,30736,8.0,7.68449595334347,{'was_impossible': False}
3751,Number_8,1932,8.0,7.462029520192711,{'was_impossible': False}
3752,CrixuAMG,16009,6.0,7.8958626656079165,{'was_impossible': False}
3753,Yuzuku,4744,5.0,6.42310797632682,{'was_impossible': False}
3754,Shouichirou,31485,7.0,7.635934799570692,{'was_impossible': False}
3755,Silverphox13,1126,8.0,8.425951488394098,{'was_impossible': False}
3756,Rogerli10,1002,8.0,7.682133670351836,{'was_impossible': False}
3757,wiseowl,389,6.0,6.934586172768307,{'was_impossible': False}
3758,Lithik,21995,7.0,7.763112931282217,{'was_impossible': False}
3759,Rottenn,1195,7.0,8.664609732836844,{'was_impossible': False}
3760,chrisedmonds,5114,7.0,8.775822129205055,{'was_impossible': False}
3761,MUJ97,32561,7.0,6.871479605138496,{'was_impossible': False}
3762,Faeez,14353,6.0,8.340072053330466,{'was_impossible': False}
3763,Noarlar,20517,9.0,8.514056235473047,{'was_impossible': False}
3764,Mor3ndo,1361,1.0,4.5372852305595455,{'was_impossible': False}
3765,Arakello,394,3.0,5.066503252585456,{'was_impossible': False}
3766,EhEasyModo,7311,9.0,9.164831178364052,{'was_impossible': False}
